-35721,148621,979474.4
-35721,148641,979474.1
-35721,148661,979488.9
-35721,148681,979486.1
-35721,148701,979475.8
-35721,148721,979449.1
-35721,148741,979444.4
-35721,148761,979427.4
-35721,148781,979386.4
-35721,148801,979410.4
-35721,148821,979454.2
-35721,148841,979458.6
-35721,148861,979452.8
-35721,148881,979412.6
-35721,148901,979429.9
-35721,148921,979476.7
-35721,148941,979443.8
-35721,148961,979517.3
-35721,148981,979536.3
-35721,149001,979523.1
-35721,149021,979530.2
-35721,149041,979441.4
-35721,149061,979520.1
-35721,149081,979580.8
-35721,149101,979512.2
-35721,149121,979574.2
-35721,149141,979586.1
-35721,149161,979598.4
-35721,149181,979593.9
-35721,149201,979589.2
-35721,149221,979583.6
-35721,149241,979574.1
-35721,149261,979515.6
-35721,149281,979475
-35721,149301,979524.8
-35721,149321,979522.6
-35721,149341,979539.4
-35721,149361,979511
-35721,149381,979557.6
-35701,148601,979441.3
-35701,148621,979457.8
-35701,148641,979461.5
-35701,148661,979472.6
-35701,148681,979484
-35701,148701,979483.7
-35701,148721,979456
-35701,148741,979441.2
-35701,148761,979422.1
-35701,148781,979432.9
-35701,148801,979398.2
-35701,148821,979470
-35701,148841,979501.8
-35701,148861,979441.6
-35701,148881,979438.6
-35701,148901,979419.4
-35701,148921,979429.6
-35701,148941,979487
-35701,148961,979496.9
-35701,148981,979474
-35701,149001,979547.9
-35701,149021,979523.2
-35701,149041,979511.6
-35701,149061,979514.6
-35701,149081,979570.1
-35701,149101,979516.4
-35701,149121,979564.1
-35701,149141,979593.9
-35701,149161,979599.6
-35701,149181,979596.2
-35701,149201,979587.6
-35701,149221,979584.9
-35701,149241,979567.8
-35701,149261,979481.1
-35701,149281,979452.5
-35701,149301,979485.8
-35701,149321,979536.1
-35701,149341,979532.9
-35701,149361,979567.6
-35701,149381,979560.8
-35681,148601,979447.9
-35681,148621,979435.6
-35681,148641,979440.6
-35681,148661,979477.7
-35681,148681,979482.5
-35681,148701,979479.4
-35681,148721,979478.9
-35681,148741,979453.7
-35681,148761,979459
-35681,148781,979425.9
-35681,148801,979415.4
-35681,148821,979457.9
-35681,148841,979504.3
-35681,148861,979436.5
-35681,148881,979388.2
-35681,148901,979394.8
-35681,148921,979497.6
-35681,148941,979491.6
-35681,148961,979489.9
-35681,148981,979496.9
-35681,149001,979553.6
-35681,149021,979499.1
-35681,149041,979518.8
-35681,149061,979555
-35681,149081,979590.1
-35681,149101,979511.6
-35681,149121,979562.8
-35681,149141,979588.8
-35681,149161,979590.1
-35681,149181,979577.3
-35681,149201,979583.8
-35681,149221,979562.4
-35681,149241,979542.6
-35681,149261,979455.4
-35681,149281,979489.6
-35681,149301,979517.5
-35681,149321,979546.2
-35681,149341,979561.2
-35681,149361,979560.6
-35681,149381,979574.9
-35661,148601,979466
-35661,148621,979453.8
-35661,148641,979457.5
-35661,148661,979427.2
-35661,148681,979461.4
-35661,148701,979452.2
-35661,148721,979462.6
-35661,148741,979485.7
-35661,148761,979429
-35661,148781,979386.1
-35661,148801,979373.1
-35661,148821,979467.5
-35661,148841,979507.1
-35661,148861,979468.6
-35661,148881,979435.2
-35661,148901,979452.6
-35661,148921,979492.7
-35661,148941,979468.3
-35661,148961,979504.8
-35661,148981,979536.2
-35661,149001,979544.1
-35661,149021,979479.9
-35661,149041,979494.4
-35661,149061,979584.3
-35661,149081,979591.2
-35661,149101,979522.9
-35661,149121,979579.2
-35661,149141,979582.1
-35661,149161,979565.2
-35661,149181,979522.9
-35661,149201,979562.2
-35661,149221,979562.4
-35661,149241,979501.4
-35661,149261,979479.1
-35661,149281,979468
-35661,149301,979555.8
-35661,149321,979552.2
-35661,149341,979550.9
-35661,149361,979575.6
-35661,149381,979556.4
-35641,148601,979429.1
-35641,148621,979434.5
-35641,148641,979453.9
-35641,148661,979479
-35641,148681,979475.1
-35641,148701,979444.9
-35641,148721,979469.8
-35641,148741,979467.8
-35641,148761,979421
-35641,148781,979425.3
-35641,148801,979445.3
-35641,148821,979495.1
-35641,148841,979505.3
-35641,148861,979493
-35641,148881,979427.4
-35641,148901,979468.4
-35641,148921,979424.4
-35641,148941,979457.9
-35641,148961,979542.3
-35641,148981,979496.1
-35641,149001,979547.6
-35641,149021,979502.6
-35641,149041,979518.6
-35641,149061,979591.1
-35641,149081,979565.3
-35641,149101,979551.2
-35641,149121,979587.1
-35641,149141,979586.9
-35641,149161,979565.1
-35641,149181,979572.8
-35641,149201,979566.4
-35641,149221,979561
-35641,149241,979537.6
-35641,149261,979502.9
-35641,149281,979520.5
-35641,149301,979544.7
-35641,149321,979571.4
-35641,149341,979570.2
-35641,149361,979575.2
-35641,149381,979552.8
-35621,148601,979455.2
-35621,148621,979450.8
-35621,148641,979477
-35621,148661,979473.6
-35621,148681,979482.9
-35621,148701,979481.8
-35621,148721,979496.1
-35621,148741,979467.5
-35621,148761,979430.4
-35621,148781,979393.6
-35621,148801,979442.8
-35621,148821,979514.6
-35621,148841,979493.4
-35621,148861,979428.7
-35621,148881,979445
-35621,148901,979469.1
-35621,148921,979484.2
-35621,148941,979526.1
-35621,148961,979526.4
-35621,148981,979505.9
-35621,149001,979529.4
-35621,149021,979557.1
-35621,149041,979513.2
-35621,149061,979592.9
-35621,149081,979517.1
-35621,149101,979557.2
-35621,149121,979595
-35621,149141,979592.2
-35621,149161,979584.2
-35621,149181,979555.2
-35621,149201,979551.8
-35621,149221,979562.1
-35621,149241,979561.6
-35621,149261,979534.2
-35621,149281,979508.1
-35621,149301,979508.6
-35621,149321,979564.5
-35621,149341,979572.4
-35621,149361,979582.2
-35621,149381,979547.2
-35601,148601,979464.3
-35601,148621,979452.8
-35601,148641,979443.1
-35601,148661,979473.1
-35601,148681,979457.2
-35601,148701,979439
-35601,148721,979472.2
-35601,148741,979475.7
-35601,148761,979391.9
-35601,148781,979421.8
-35601,148801,979445.7
-35601,148821,979510.8
-35601,148841,979500.2
-35601,148861,979482.6
-35601,148881,979474.2
-35601,148901,979502.1
-35601,148921,979512.8
-35601,148941,979500.9
-35601,148961,979471.5
-35601,148981,979495.9
-35601,149001,979531.1
-35601,149021,979533.7
-35601,149041,979591.1
-35601,149061,979595.7
-35601,149081,979551.3
-35601,149101,979579.1
-35601,149121,979601.9
-35601,149141,979590.9
-35601,149161,979578.3
-35601,149181,979535.8
-35601,149201,979551.4
-35601,149221,979563.1
-35601,149241,979548.2
-35601,149261,979532
-35601,149281,979548.2
-35601,149301,979528.4
-35601,149321,979562.4
-35601,149341,979579
-35601,149361,979575.8
-35601,149381,979558.9
-35581,148601,979461.6
-35581,148621,979464.9
-35581,148641,979453.9
-35581,148661,979464.6
-35581,148681,979445.2
-35581,148701,979394
-35581,148721,979490.2
-35581,148741,979490
-35581,148761,979441.4
-35581,148781,979359.2
-35581,148801,979410
-35581,148821,979508.9
-35581,148841,979484.4
-35581,148861,979426
-35581,148881,979419.4
-35581,148901,979501.7
-35581,148921,979523.1
-35581,148941,979447.5
-35581,148961,979476.2
-35581,148981,979505.4
-35581,149001,979487.8
-35581,149021,979553.6
-35581,149041,979539.8
-35581,149061,979592.3
-35581,149081,979565.3
-35581,149101,979578.1
-35581,149121,979589.3
-35581,149141,979577.7
-35581,149161,979568.9
-35581,149181,979559.1
-35581,149201,979562.6
-35581,149221,979577.1
-35581,149241,979557.2
-35581,149261,979548.9
-35581,149281,979563.3
-35581,149301,979544.3
-35581,149321,979558.8
-35581,149341,979583.9
-35581,149361,979580.2
-35581,149381,979569.8
-35561,148601,979446.5
-35561,148621,979444
-35561,148641,979459.7
-35561,148661,979455.3
-35561,148681,979478.9
-35561,148701,979458.6
-35561,148721,979497
-35561,148741,979459.6
-35561,148761,979436.2
-35561,148781,979385.4
-35561,148801,979386.1
-35561,148821,979466.9
-35561,148841,979486.6
-35561,148861,979447.4
-35561,148881,979440.7
-35561,148901,979485.5
-35561,148921,979482.4
-35561,148941,979439.8
-35561,148961,979481.6
-35561,148981,979471.1
-35561,149001,979492.5
-35561,149021,979534.1
-35561,149041,979492.2
-35561,149061,979569.9
-35561,149081,979582.6
-35561,149101,979589.2
-35561,149121,979581.9
-35561,149141,979566.9
-35561,149161,979567.3
-35561,149181,979520.2
-35561,149201,979575.5
-35561,149221,979581.8
-35561,149241,979569.6
-35561,149261,979537
-35561,149281,979560.6
-35561,149301,979565.8
-35561,149321,979588.8
-35561,149341,979576.9
-35561,149361,979566
-35561,149381,979563.1
-35541,148601,979457.2
-35541,148621,979454.9
-35541,148641,979444
-35541,148661,979422.4
-35541,148681,979472.4
-35541,148701,979430.2
-35541,148721,979506.5
-35541,148741,979491
-35541,148761,979427.2
-35541,148781,979411.8
-35541,148801,979405.1
-35541,148821,979446.7
-35541,148841,979507.6
-35541,148861,979502.5
-35541,148881,979462.4
-35541,148901,979440.5
-35541,148921,979433.6
-35541,148941,979454.8
-35541,148961,979457.1
-35541,148981,979507.9
-35541,149001,979520.6
-35541,149021,979535.5
-35541,149041,979499.8
-35541,149061,979574.1
-35541,149081,979585.3
-35541,149101,979597.6
-35541,149121,979561.9
-35541,149141,979568.4
-35541,149161,979546.5
-35541,149181,979538.2
-35541,149201,979552.2
-35541,149221,979582.7
-35541,149241,979589.4
-35541,149261,979568.1
-35541,149281,979560.1
-35541,149301,979573.4
-35541,149321,979571.1
-35541,149341,979556.6
-35541,149361,979557.9
-35541,149381,979522.2
-35521,148601,979472.9
-35521,148621,979464.5
-35521,148641,979445.4
-35521,148661,979493
-35521,148681,979489.4
-35521,148701,979479.6
-35521,148721,979463.6
-35521,148741,979497
-35521,148761,979404.8
-35521,148781,979393.2
-35521,148801,979380.4
-35521,148821,979464.6
-35521,148841,979523.9
-35521,148861,979460.1
-35521,148881,979430.3
-35521,148901,979462.2
-35521,148921,979455.7
-35521,148941,979443.8
-35521,148961,979436.8
-35521,148981,979482.9
-35521,149001,979536.8
-35521,149021,979505.6
-35521,149041,979571.3
-35521,149061,979596.8
-35521,149081,979593.8
-35521,149101,979565.7
-35521,149121,979548.4
-35521,149141,979571.5
-35521,149161,979540.6
-35521,149181,979553.8
-35521,149201,979512.5
-35521,149221,979576
-35521,149241,979569.2
-35521,149261,979597.4
-35521,149281,979575.1
-35521,149301,979589
-35521,149321,979566
-35521,149341,979564.2
-35521,149361,979557.4
-35521,149381,979536.5
-35501,148601,979456.1
-35501,148621,979490.8
-35501,148641,979513.3
-35501,148661,979497.1
-35501,148681,979503.1
-35501,148701,979521.6
-35501,148721,979525.1
-35501,148741,979506.1
-35501,148761,979415.5
-35501,148781,979443.4
-35501,148801,979457
-35501,148821,979452.4
-35501,148841,979527
-35501,148861,979454.8
-35501,148881,979484.5
-35501,148901,979457.9
-35501,148921,979484
-35501,148941,979458.6
-35501,148961,979519.4
-35501,148981,979552.8
-35501,149001,979521.9
-35501,149021,979573.2
-35501,149041,979573.7
-35501,149061,979595.1
-35501,149081,979592.8
-35501,149101,979571.2
-35501,149121,979535.7
-35501,149141,979565.3
-35501,149161,979562.3
-35501,149181,979558.3
-35501,149201,979498.2
-35501,149221,979547.7
-35501,149241,979570.6
-35501,149261,979593.8
-35501,149281,979578.7
-35501,149301,979568.6
-35501,149321,979534.7
-35501,149341,979569
-35501,149361,979570.1
-35501,149381,979568.9
-35481,148601,979482.4
-35481,148621,979472
-35481,148641,979495.9
-35481,148661,979514
-35481,148681,979539.5
-35481,148701,979500.2
-35481,148721,979548.1
-35481,148741,979503.1
-35481,148761,979464.5
-35481,148781,979390.4
-35481,148801,979434.9
-35481,148821,979532.6
-35481,148841,979534.1
-35481,148861,979453
-35481,148881,979456.5
-35481,148901,979536.9
-35481,148921,979489.7
-35481,148941,979531.2
-35481,148961,979495.3
-35481,148981,979548.4
-35481,149001,979562.2
-35481,149021,979560.3
-35481,149041,979575.1
-35481,149061,979597.5
-35481,149081,979584.4
-35481,149101,979580.3
-35481,149121,979541.5
-35481,149141,979557.2
-35481,149161,979561.6
-35481,149181,979568.8
-35481,149201,979561.8
-35481,149221,979552.6
-35481,149241,979559.9
-35481,149261,979587.2
-35481,149281,979572.6
-35481,149301,979527.7
-35481,149321,979532.8
-35481,149341,979565.8
-35481,149361,979576.8
-35481,149381,979574.2
-35461,148601,979477.5
-35461,148621,979476.2
-35461,148641,979493.1
-35461,148661,979510.8
-35461,148681,979529.4
-35461,148701,979562.8
-35461,148721,979567.7
-35461,148741,979499.2
-35461,148761,979459.5
-35461,148781,979456.4
-35461,148801,979474.6
-35461,148821,979527.2
-35461,148841,979455.2
-35461,148861,979480.6
-35461,148881,979493.4
-35461,148901,979538.2
-35461,148921,979549.2
-35461,148941,979505.2
-35461,148961,979543.9
-35461,148981,979558.4
-35461,149001,979563.2
-35461,149021,979570.7
-35461,149041,979584.8
-35461,149061,979599.7
-35461,149081,979594.2
-35461,149101,979594.2
-35461,149121,979572.4
-35461,149141,979558.2
-35461,149161,979553.9
-35461,149181,979560.4
-35461,149201,979572.4
-35461,149221,979562.6
-35461,149241,979572.9
-35461,149261,979596.4
-35461,149281,979580.8
-35461,149301,979541.6
-35461,149321,979551.2
-35461,149341,979545.6
-35461,149361,979573.1
-35461,149381,979580.5
-35441,148601,979490.4
-35441,148621,979478.1
-35441,148641,979494.3
-35441,148661,979498.2
-35441,148681,979478.8
-35441,148701,979486.3
-35441,148721,979566.6
-35441,148741,979539.8
-35441,148761,979484.9
-35441,148781,979435.7
-35441,148801,979492.9
-35441,148821,979494.6
-35441,148841,979521.8
-35441,148861,979397.4
-35441,148881,979401.6
-35441,148901,979512.1
-35441,148921,979556.8
-35441,148941,979560
-35441,148961,979569.4
-35441,148981,979573.1
-35441,149001,979561.5
-35441,149021,979554.5
-35441,149041,979578.9
-35441,149061,979593.5
-35441,149081,979590.6
-35441,149101,979591.1
-35441,149121,979593.7
-35441,149141,979580.8
-35441,149161,979566.6
-35441,149181,979572.6
-35441,149201,979571.6
-35441,149221,979572.6
-35441,149241,979583.4
-35441,149261,979597.9
-35441,149281,979583.5
-35441,149301,979573.2
-35441,149321,979551.2
-35441,149341,979538.1
-35441,149361,979575.2
-35441,149381,979585.1
-35421,148601,979470.8
-35421,148621,979482.8
-35421,148641,979500.5
-35421,148661,979501.6
-35421,148681,979508.1
-35421,148701,979535.2
-35421,148721,979551
-35421,148741,979562.3
-35421,148761,979482.9
-35421,148781,979444.7
-35421,148801,979444
-35421,148821,979506
-35421,148841,979532.8
-35421,148861,979529.1
-35421,148881,979513.4
-35421,148901,979467.6
-35421,148921,979544.8
-35421,148941,979564.5
-35421,148961,979572.1
-35421,148981,979560.4
-35421,149001,979553.5
-35421,149021,979562
-35421,149041,979592.2
-35421,149061,979597.4
-35421,149081,979598.4
-35421,149101,979597.5
-35421,149121,979594.8
-35421,149141,979582.7
-35421,149161,979562.1
-35421,149181,979573.4
-35421,149201,979578.2
-35421,149221,979573.3
-35421,149241,979581.5
-35421,149261,979596.7
-35421,149281,979575.3
-35421,149301,979558.5
-35421,149321,979546.4
-35421,149341,979557.7
-35421,149361,979566.9
-35421,149381,979584.4
-35401,148601,979474.1
-35401,148621,979486.7
-35401,148641,979487.2
-35401,148661,979537
-35401,148681,979472.4
-35401,148701,979490.9
-35401,148721,979518.6
-35401,148741,979571.9
-35401,148761,979529.5
-35401,148781,979494.5
-35401,148801,979475.2
-35401,148821,979487.2
-35401,148841,979490.1
-35401,148861,979554.7
-35401,148881,979494.6
-35401,148901,979439.4
-35401,148921,979492.2
-35401,148941,979564.6
-35401,148961,979579.8
-35401,148981,979573.6
-35401,149001,979568.8
-35401,149021,979592.4
-35401,149041,979588.2
-35401,149061,979592.4
-35401,149081,979596.1
-35401,149101,979590.1
-35401,149121,979584.9
-35401,149141,979589.6
-35401,149161,979592.7
-35401,149181,979590.7
-35401,149201,979590.2
-35401,149221,979576.4
-35401,149241,979583.9
-35401,149261,979596.5
-35401,149281,979556.9
-35401,149301,979558.9
-35401,149321,979552.6
-35401,149341,979563.8
-35401,149361,979580.6
-35401,149381,979576.6
-35381,148601,979498.6
-35381,148621,979463.7
-35381,148641,979509.2
-35381,148661,979503.6
-35381,148681,979494.4
-35381,148701,979486.5
-35381,148721,979553.8
-35381,148741,979568.9
-35381,148761,979509.7
-35381,148781,979488.9
-35381,148801,979457.4
-35381,148821,979446.2
-35381,148841,979492.1
-35381,148861,979559.9
-35381,148881,979505.6
-35381,148901,979477.1
-35381,148921,979535.2
-35381,148941,979548.4
-35381,148961,979571.7
-35381,148981,979556.3
-35381,149001,979590
-35381,149021,979586.4
-35381,149041,979584.6
-35381,149061,979591.6
-35381,149081,979575.7
-35381,149101,979577.1
-35381,149121,979568.8
-35381,149141,979584.6
-35381,149161,979593.4
-35381,149181,979601.6
-35381,149201,979597.8
-35381,149221,979589.4
-35381,149241,979597.4
-35381,149261,979605.2
-35381,149281,979577.4
-35381,149301,979565.7
-35381,149321,979567.2
-35381,149341,979571.1
-35381,149361,979584.1
-35381,149381,979556.7
-35361,148601,979491.7
-35361,148621,979481.4
-35361,148641,979504.1
-35361,148661,979528.7
-35361,148681,979531.9
-35361,148701,979484.6
-35361,148721,979469.8
-35361,148741,979554.7
-35361,148761,979528
-35361,148781,979469.1
-35361,148801,979444.6
-35361,148821,979485.6
-35361,148841,979529.2
-35361,148861,979526.1
-35361,148881,979561.8
-35361,148901,979538.6
-35361,148921,979552.1
-35361,148941,979567.4
-35361,148961,979578.6
-35361,148981,979596.5
-35361,149001,979578.4
-35361,149021,979581.2
-35361,149041,979575.2
-35361,149061,979586.7
-35361,149081,979586.1
-35361,149101,979587.8
-35361,149121,979566.8
-35361,149141,979584.7
-35361,149161,979600.2
-35361,149181,979601.4
-35361,149201,979600.2
-35361,149221,979601.2
-35361,149241,979608.4
-35361,149261,979582.8
-35361,149281,979578.3
-35361,149301,979575.6
-35361,149321,979581.4
-35361,149341,979586
-35361,149361,979582.3
-35361,149381,979567.4
-35341,148601,979485.4
-35341,148621,979484.4
-35341,148641,979492.4
-35341,148661,979519.6
-35341,148681,979527.4
-35341,148701,979504.2
-35341,148721,979532.3
-35341,148741,979582.3
-35341,148761,979572.7
-35341,148781,979486.7
-35341,148801,979457.3
-35341,148821,979489
-35341,148841,979525.8
-35341,148861,979527.1
-35341,148881,979536.2
-35341,148901,979582.4
-35341,148921,979567.9
-35341,148941,979575.4
-35341,148961,979600.1
-35341,148981,979590.2
-35341,149001,979587
-35341,149021,979576.1
-35341,149041,979589.5
-35341,149061,979589.2
-35341,149081,979594.3
-35341,149101,979591.8
-35341,149121,979581.4
-35341,149141,979592.5
-35341,149161,979602.8
-35341,149181,979602.4
-35341,149201,979607
-35341,149221,979606
-35341,149241,979606.2
-35341,149261,979585.6
-35341,149281,979588.7
-35341,149301,979581.1
-35341,149321,979590.6
-35341,149341,979579.2
-35341,149361,979570.6
-35341,149381,979573.4
-35321,148601,979495.5
-35321,148621,979472.9
-35321,148641,979465.6
-35321,148661,979506.6
-35321,148681,979510.8
-35321,148701,979500.4
-35321,148721,979518.1
-35321,148741,979538.8
-35321,148761,979528
-35321,148781,979541.6
-35321,148801,979446.8
-35321,148821,979526.2
-35321,148841,979534.6
-35321,148861,979552.9
-35321,148881,979567.8
-35321,148901,979573.6
-35321,148921,979579.4
-35321,148941,979591.8
-35321,148961,979589.1
-35321,148981,979573
-35321,149001,979564
-35321,149021,979582.8
-35321,149041,979593.2
-35321,149061,979597.3
-35321,149081,979599.2
-35321,149101,979594.4
-35321,149121,979593.5
-35321,149141,979602
-35321,149161,979605.8
-35321,149181,979604.9
-35321,149201,979603.4
-35321,149221,979596.6
-35321,149241,979607.6
-35321,149261,979585.3
-35321,149281,979582.8
-35321,149301,979595.2
-35321,149321,979580.2
-35321,149341,979581.1
-35321,149361,979563.2
-35321,149381,979569.2
-35301,148601,979503.6
-35301,148621,979491.1
-35301,148641,979489.1
-35301,148661,979486.2
-35301,148681,979527.2
-35301,148701,979511.7
-35301,148721,979562.4
-35301,148741,979598.4
-35301,148761,979510.9
-35301,148781,979553.6
-35301,148801,979481.6
-35301,148821,979487.9
-35301,148841,979532.1
-35301,148861,979517.1
-35301,148881,979546
-35301,148901,979571.2
-35301,148921,979573.4
-35301,148941,979570.3
-35301,148961,979585.8
